# 20260131
# M2
# Calibrating in series before M15
# Channel 17 only

Timestamp,Log
15:04:00.562683,*
15:04:00.769875,R
15:04:00.770715,*
15:04:00.993309,R
15:04:00.993448,*
15:04:01.217268,R
15:04:01.217354,*
15:04:01.441749,R
15:04:01.442348,*
15:04:01.649861,R
15:04:01.650502,*
15:04:01.873897,R
15:04:01.874152,*
15:04:02.305080,R
15:04:02.321058,*
15:04:02.529717,R
15:04:02.533329,*
15:04:02.976996,R
15:04:02.977225,*
15:04:03.200947,R
15:04:03.201045,*
15:04:03.409871,R
15:04:03.410624,*
15:04:03.633573,R
15:04:03.634057,*
15:04:03.856874,R
15:04:03.857048,*
15:04:04.064775,R
15:04:04.080699,*
15:04:04.288766,R
15:04:04.288880,*
15:04:04.513265,R
15:04:04.513942,*
15:04:04.737414,R
15:04:04.737999,*
15:04:04.945583,R
15:04:04.960997,*
15:04:05.168552,R
15:04:05.168642,*
15:04:05.617053,R
15:04:05.617661,*
15:04:05.825917,R
15:04:05.826442,*
15:04:06.272386,R
15:04:06.272485,*
15:04:06.502839,R
15:04:06.504292,*
15:04:06.705837,R
15:04:06.721162,*
15:04:06.931721,R
15:04:06.932232,*
15:04:07.152266,R
15:04:07.152377,*
15:04:07.376371,R
15:04:07.376525,*
15:04:07.810098,R
15:04:07.810650,*
15:04:08.256129,R
15:04:08.256226,*
15:04:08.464403,R
15:04:08.480417,*
15:04:08.688425,R
15:04:08.688725,*
15:04:09.343973,R
15:04:09.344085,*
15:04:09.568588,R
15:04:09.569319,*
15:04:09.792865,R
15:04:09.793527,*
15:04:10.016350,R
15:04:10.016584,*
15:04:10.223797,R
15:04:10.223905,*
15:04:10.447741,R
15:04:10.447846,*
15:04:10.673169,R
15:04:10.673871,*
15:04:10.896756,R
15:04:10.897274,*
15:04:11.103601,R
15:04:11.103733,*
15:04:11.551650,R
15:04:11.551841,*
15:04:11.776154,R
15:04:11.776853,*
15:04:11.984301,R
15:04:11.985005,*
15:04:12.207537,R
15:04:12.208130,*
15:04:12.431907,R
15:04:12.432218,*
15:04:12.864174,R
15:04:12.864817,*
15:04:13.087286,R
15:04:13.087401,*
15:04:13.311323,R
15:04:13.311418,*
15:04:13.519794,R
15:04:13.536048,*
15:04:14.191123,R
15:04:14.191232,*
15:04:14.415469,R
15:04:14.415709,*
15:04:14.625808,R
15:04:14.626536,*
15:04:14.847090,R
15:04:14.847357,*
15:04:15.071099,R
15:04:15.071313,*
15:04:15.278983,R
15:04:15.294993,*
15:04:15.503824,R
15:04:15.504457,*
15:04:15.727343,R
15:04:15.728101,*
15:04:15.950896,R
15:04:15.951029,*
15:04:16.174742,R
15:04:16.174845,*
15:04:16.383028,R
15:04:16.383212,*
15:04:16.607483,R
15:04:16.608217,*
15:04:16.833082,R
15:04:16.834394,*
15:04:17.038756,R
15:04:17.054713,*
15:04:17.262670,R
15:04:17.262753,*
15:04:17.711506,R
15:04:17.712157,*
15:04:18.142621,R
15:04:18.143859,*
15:04:18.366535,R
15:04:18.366671,*
15:04:18.590886,R
15:04:18.591444,*
15:04:19.024741,R
15:04:19.025438,*
15:04:19.678684,R
15:04:19.679281,*
15:04:20.126177,R
15:04:20.126296,*
15:04:20.783114,R
15:04:20.787303,*
15:04:21.006582,R
15:04:21.006685,*
15:04:21.230053,R
15:04:21.230164,*
15:04:21.438005,R
15:04:21.438170,*
15:04:21.662056,R
15:04:21.662168,*
15:04:21.885956,R
15:04:21.886065,*
15:04:22.109883,R
15:04:22.109993,*
15:04:22.317780,R
15:04:22.317891,*
15:04:22.541831,R
15:04:22.541937,*
15:04:22.765869,R
15:04:22.765984,*
15:04:22.989939,R
15:04:22.990049,*
15:04:23.197711,R
15:04:23.197819,*
15:04:23.421956,R
15:04:23.422104,*
15:04:23.645796,R
15:04:23.646031,*
15:04:23.853554,R
15:04:23.869565,*
15:04:24.077616,R
15:04:24.077786,*
15:04:24.301515,R
15:04:24.301605,*
15:04:24.525946,R
15:04:24.526207,*
15:04:24.749758,R
15:04:24.750018,*
15:04:24.957837,R
15:04:24.958264,*
15:04:25.405518,R
15:04:25.405627,*
15:04:25.613340,R
15:04:25.629288,*
15:04:26.061284,R
15:04:26.061408,*
15:04:26.285210,R
15:04:26.285315,*
15:04:26.509160,R
15:04:26.509254,*
15:04:26.717126,R
15:04:26.717242,*
15:04:26.941115,R
15:04:26.941242,*
15:04:27.165101,R
15:04:27.165209,*
15:04:27.597125,R
15:04:27.597485,*
15:04:28.044956,R
15:04:28.045071,*
15:04:28.254102,R
15:04:28.268838,*
15:04:28.700838,R
15:04:28.701072,*
15:04:28.924937,R
15:04:28.925177,*
15:04:29.138936,R
15:04:29.148686,*
15:04:29.580686,R
15:04:29.580815,*
15:04:29.805064,R
15:04:29.805320,*
15:04:30.013316,R
15:04:30.013998,*
15:04:30.236649,R
15:04:30.236762,*
15:04:30.460590,R
15:04:30.460697,*
15:04:30.684811,R
15:04:30.685217,*
15:04:30.892496,R
15:04:30.892926,*
15:04:31.118359,R
15:04:31.118623,*
15:04:31.340377,R
15:04:31.340474,*
15:04:31.571965,R
15:04:31.573122,*
15:04:31.997340,R
15:04:31.997958,*
15:04:32.220357,R
15:04:32.220490,*
15:04:32.444419,R
15:04:32.444629,*
15:04:32.652552,R
15:04:32.652965,*
15:04:32.876122,R
15:04:32.876219,*
15:04:33.532418,R
15:04:33.532741,*
15:04:33.979986,R
15:04:33.980195,*
15:04:34.203877,R
15:04:34.203988,*
15:04:34.411963,R
15:04:34.412093,*
15:04:34.636803,R
15:04:34.637710,*
15:04:35.067764,R
15:04:35.083796,*
15:04:35.291715,R
15:04:35.291813,*
15:04:35.516872,R
15:04:35.517145,*
15:04:35.740198,R
15:04:35.740983,*
15:04:36.171610,R
15:04:36.171710,*
15:04:36.395678,R
15:04:36.395787,*
15:04:36.827961,R
15:04:36.828649,*
15:04:37.051930,R
15:04:37.052623,*
15:04:37.275431,R
15:04:37.275523,*
15:04:37.499549,R
15:04:37.499801,*
15:04:37.707479,R
15:04:37.707824,*
15:04:37.931367,R
15:04:37.931489,*
15:04:38.155404,R
15:04:38.155615,*
15:04:38.587623,R
15:04:38.588330,*
15:04:38.811580,R
15:04:38.812296,*
15:04:38.859395,R
15:04:39.039531,R
15:04:39.040075,*
15:04:39.915095,R
15:04:39.915339,*
15:04:40.139141,R
15:04:40.139351,*
15:04:40.346890,R
15:04:40.346986,*
15:04:40.794878,R
15:04:40.795135,*
15:04:41.019402,R
15:04:41.019960,*
15:04:41.226766,R
15:04:41.226878,*
15:04:41.450700,R
15:04:41.450810,*
15:04:41.674863,R
15:04:41.675220,*
15:04:41.898724,R
15:04:41.899262,*
15:04:42.106779,R
15:04:42.107362,*
15:04:42.554923,R
15:04:42.555136,*
15:04:42.779832,R
15:04:42.780346,*
15:04:42.986409,R
15:04:42.986572,*
15:04:43.210374,R
15:04:43.210488,*
15:04:43.434367,R
15:04:43.434491,*
15:04:43.658597,R
15:04:43.658890,*
15:04:43.866452,R
15:04:43.866809,*
15:04:44.091572,R
15:04:44.092195,*
15:04:44.314250,R
15:04:44.314358,*
15:04:44.538218,R
15:04:44.538361,*
15:04:44.746249,R
15:04:44.746544,*
15:04:45.194110,R
15:04:45.194223,*
15:04:45.402111,R
15:04:45.418009,*
15:04:45.626390,R
15:04:45.626930,*
15:04:45.852549,R
15:04:45.852756,*
15:04:46.297863,R
15:04:46.298420,*
15:04:46.505918,R
15:04:46.506050,*
15:04:46.730327,R
15:04:46.731898,*
15:04:46.953841,R
15:04:46.954074,*
15:04:47.161852,R
15:04:47.161998,*
15:04:47.610399,R
15:04:47.610941,*
15:04:47.833712,R
15:04:47.833818,*
15:04:48.041594,R
15:04:48.041804,*
15:04:48.265599,R
15:04:48.265699,*
15:04:48.489643,R
15:04:48.489850,*
15:04:49.145548,R
15:04:49.145663,*
15:04:49.593384,R
15:04:49.593497,*
15:04:49.801776,R
15:04:49.802273,*
15:04:50.025619,R
15:04:50.025928,*
15:04:50.905135,R
15:04:50.905246,*
15:04:51.353107,R
15:04:51.353218,*
15:04:51.561218,R
15:04:51.561378,*
15:04:51.785429,R
15:04:51.785704,*
15:04:52.010035,R
15:04:52.010761,*
15:04:52.232974,R
15:04:52.233083,*
15:04:52.440980,R
15:04:52.441097,*
15:04:53.101953,R
15:04:53.112906,*
15:04:53.544800,R
15:04:53.544939,*
15:04:53.976670,R
15:04:53.992604,*
15:04:54.200638,R
15:04:54.200744,*
15:04:54.424750,R
15:04:54.424865,*
15:04:54.648594,R
15:04:54.648700,*
15:04:54.856595,R
15:04:54.872552,*
15:04:55.304481,R
15:04:55.304589,*
15:04:55.752408,R
15:04:55.752514,*
15:04:56.184386,R
15:04:56.184545,*
15:04:56.408264,R
15:04:56.408357,*
15:04:56.632279,R
15:04:56.632382,*
15:04:57.288293,R
15:04:57.288408,*
15:04:57.496177,R
15:04:57.512282,*
15:04:57.720197,R
15:04:57.720304,*
15:04:57.944153,R
15:04:57.944271,*
15:04:58.168135,R
15:04:58.168260,*
15:04:58.376039,R
15:04:58.391953,*
15:04:58.600033,R
15:04:58.600147,*
15:04:58.824519,R
15:04:58.825206,*
15:04:59.255962,R
15:04:59.271775,*
15:04:59.479759,R
15:04:59.479866,*
15:04:59.703770,R
15:04:59.703962,*
15:04:59.928197,R
15:04:59.929069,*
15:05:00.136275,R
15:05:00.151854,*
15:05:00.359637,R
15:05:00.359740,*
15:05:00.583962,R
15:05:00.584203,*
15:05:01.016216,R
15:05:01.016890,*
15:05:01.688305,R
15:05:01.689146,*
15:05:01.895518,R
15:05:01.895728,*
15:05:02.120630,R
15:05:02.121096,*
15:05:02.343505,R
15:05:02.343637,*
15:05:02.567342,R
15:05:02.567465,*
15:05:03.223299,R
15:05:03.223416,*
15:05:03.431193,R
15:05:03.447492,*
15:05:03.880836,R
15:05:03.881446,*
15:05:04.103280,R
15:05:04.103657,*
15:05:04.535112,R
15:05:04.535243,*
15:05:04.760238,R
15:05:04.760787,*
15:05:04.983669,R
15:05:04.984380,*
15:05:05.191239,R
15:05:05.207055,*
15:05:05.414855,R
15:05:05.414978,*
15:05:05.639186,R
15:05:05.639501,*
15:05:05.863184,R
15:05:05.863588,*
15:05:06.087203,R
15:05:06.087694,*
15:05:06.294716,R
15:05:06.294826,*
15:05:06.955564,R
15:05:06.966706,*
15:05:07.175006,R
15:05:07.175529,*
15:05:07.398633,R
15:05:07.398730,*
15:05:07.623115,R
15:05:07.623397,*
15:05:07.830636,R
15:05:07.846491,*
15:05:08.054512,R
15:05:08.054811,*
15:05:08.278475,R
15:05:08.278603,*
15:05:08.502330,R
15:05:08.502432,*
15:05:08.710608,R
15:05:08.711130,*
15:05:09.158576,R
15:05:09.159172,*
15:05:09.590395,R
15:05:09.606302,*
15:05:10.039197,R
15:05:10.039845,*
15:05:10.262405,R
15:05:10.262676,*
15:05:10.470068,R
15:05:10.470160,*
15:05:10.694771,R
15:05:10.695429,*
15:05:11.142210,R
15:05:11.142775,*
15:05:11.349898,R
15:05:11.350006,*
15:05:11.573873,R
15:05:11.574011,*
15:05:11.798341,R
15:05:11.800949,*
15:05:12.024387,R
15:05:12.024905,*
15:05:12.230185,R
15:05:12.230904,*
15:05:12.453658,R
15:05:12.453754,*
15:05:12.677986,R
15:05:12.678584,*
15:05:12.901629,R
15:05:12.901733,*
15:05:13.109965,R
15:05:13.110589,*
15:05:13.333611,R
15:05:13.333719,*
15:05:13.557590,R
15:05:13.557703,*
15:05:13.781609,R
15:05:13.781961,*
15:05:13.989888,R
15:05:13.990588,*
15:05:14.213839,R
15:05:14.214550,*
15:05:14.645411,R
15:05:14.661491,*
15:05:14.870495,R
15:05:14.871096,*
15:05:15.093743,R
15:05:15.094425,*
15:05:15.317263,R
15:05:15.317370,*
15:05:15.525197,R
15:05:15.541187,*
15:05:16.197474,R
15:05:16.198178,*
15:05:16.420928,R
15:05:16.421038,*
15:05:16.853271,R
15:05:16.853582,*
15:05:17.077283,R
15:05:17.077872,*
15:05:17.508827,R
15:05:17.508912,*
15:05:17.733053,R
15:05:17.733535,*
15:05:18.388723,R
15:05:18.388830,*
15:05:18.612774,R
15:05:18.612997,*
15:05:18.836901,R
15:05:18.837392,*
15:05:19.044907,R
15:05:19.045178,*
15:05:19.269896,R
15:05:19.270191,*
15:05:19.492506,R
15:05:19.492594,*
15:05:19.716896,R
15:05:19.717269,*
15:05:19.925509,R
15:05:19.941001,*
15:05:20.148651,R
15:05:20.148933,*
15:05:20.372516,R
15:05:20.372665,*
15:05:20.596444,R
15:05:20.596589,*
15:05:21.028668,R
15:05:21.029114,*
15:05:21.252375,R
15:05:21.252705,*
15:05:21.684549,R
15:05:21.685146,*
15:05:21.908659,R
15:05:21.909370,*
15:05:22.132512,R
15:05:22.133125,*
15:05:22.355984,R
15:05:22.356106,*
15:05:22.788453,R
15:05:22.789105,*
15:05:23.012106,R
15:05:23.012261,*
15:05:23.236451,R
15:05:23.236909,*
15:05:23.668082,R
15:05:23.668346,*
15:05:23.892264,R
15:05:23.892755,*
15:05:24.323880,R
15:05:24.323971,*
15:05:24.547740,R
15:05:24.547840,*
15:05:24.772119,R
15:05:24.772881,*
15:05:24.996052,R
15:05:24.996676,*
15:05:25.204045,R
15:05:25.204757,*
15:05:25.427653,R
15:05:25.427742,*
15:05:25.651686,R
15:05:25.651936,*
15:05:25.875576,R
15:05:25.875826,*
15:05:26.307466,R
15:05:26.307585,*
15:05:26.531515,R
15:05:26.531611,*
15:05:26.967148,R
15:05:26.968391,*
15:05:27.411317,R
15:05:27.411430,*
15:05:27.619224,R
15:05:27.619348,*
15:05:27.843265,R
15:05:27.843377,*
15:05:28.067184,R
15:05:28.067317,*
15:05:28.291369,R
15:05:28.291598,*
15:05:28.499242,R
15:05:28.499348,*
15:05:28.947215,R
15:05:28.947726,*
15:05:29.171048,R
15:05:29.171156,*
15:05:29.379034,R
15:05:29.394970,*
15:05:29.602981,R
15:05:29.603095,*
15:05:29.826970,R
15:05:29.827080,*
15:05:30.051136,R
15:05:30.051917,*
