# 20260131
# M15
# Calibrating in series after M2
# Channel 17 only

Timestamp,Log
15:04:56.263350,S
15:04:56.279278,U
15:04:56.279278,K
15:04:56.295393,E
15:04:56.475425,U
15:04:56.475425,S
15:04:56.475425,U
15:04:56.502383,K
15:04:56.502383,E
15:04:56.702516,U
15:04:56.726164,K
15:04:56.726164,E
15:04:56.912496,U
15:04:56.912496,S
15:04:56.928481,U
15:04:56.950265,K
15:04:56.950265,E
15:04:57.141728,U
15:04:57.141728,S
15:04:57.157801,U
15:04:57.157801,K
15:04:57.173634,E
15:04:57.349325,U
15:04:57.365189,S
15:04:57.381226,U
15:04:57.381226,K
15:04:57.397245,E
15:04:57.561513,U
15:04:57.577617,S
15:04:57.577617,U
15:04:57.593938,K
15:04:57.593938,E
15:04:57.789679,U
15:04:57.806406,S
15:04:57.806406,U
15:04:57.827639,K
15:04:57.827639,E
15:04:58.020534,U
15:04:58.020534,S
15:04:58.035211,U
15:04:58.051724,K
15:04:58.051724,E
15:04:58.243833,U
15:04:58.243833,S
15:04:58.259994,U
15:04:58.259994,K
15:04:58.275907,E
15:04:58.451486,U
15:04:58.467565,S
15:04:58.483446,U
15:04:58.483446,K
15:04:58.499334,E
15:04:58.673380,U
15:04:58.683282,S
15:04:58.683282,U
15:04:58.699378,K
15:04:58.699378,E
15:04:58.897900,U
15:04:58.910876,S
15:04:58.910876,U
15:04:58.931188,K
15:04:58.931188,E
15:04:59.125724,U
15:04:59.153681,K
15:04:59.153681,E
15:04:59.995951,U
15:05:00.011940,S
15:05:00.448375,U
15:05:00.448375,S
15:05:00.464240,U
15:05:00.464240,K
15:05:00.469851,E
15:05:00.647968,U
15:05:00.663941,DAO sent
15:05:00.663941,S
15:05:00.681070,U
15:05:00.681070,K
15:05:00.681070,E
15:05:00.879965,U
15:05:00.895810,S
15:05:00.895810,U
15:05:00.900202,K
15:05:00.900202,E
15:05:01.097392,U
15:05:01.112796,S
15:05:01.112796,U
15:05:01.131314,K
15:05:01.131314,E
15:05:01.322064,U
15:05:01.322064,S
15:05:01.338028,U
15:05:01.354232,K
15:05:01.354232,E
15:05:01.422457,D
15:05:01.518520,Y
