Number of rows,Number of columns,Number of iterations
2,4,73
2,4,43
2,4,53
2,4,44
2,4,70
2,4,51
2,4,44
2,4,79
2,4,55
2,4,67
2,4,43
2,4,73
2,4,71
2,4,71
2,4,79
2,4,75
2,4,35
2,4,78
2,4,62
2,4,88
2,4,74
2,4,61
2,4,71
2,4,72
2,4,65
2,4,80
2,4,61
2,4,71
2,4,79
2,4,74
2,4,73
2,4,78
2,4,51
2,4,30
2,4,80
2,4,42
2,4,78
2,4,84
2,4,68
2,4,82
2,4,71
2,4,22
2,4,56
2,4,75
2,4,82
2,4,76
2,5,139
2,5,122
2,5,128
2,5,157
2,5,82
2,5,154
2,5,110
2,5,120
2,5,141
2,5,123
2,5,106
2,5,133
2,5,131
2,5,98
2,5,140
2,5,156
2,5,152
2,5,96
2,5,148
2,5,46
2,5,87
2,5,121
2,5,97
2,5,123
2,5,138
2,5,30
2,5,136
2,5,135
2,5,123
2,5,72
2,5,129
2,5,120
2,5,105
2,5,147
2,5,101
2,5,147
2,5,131
2,5,132
2,5,130
2,5,100
2,5,133
2,5,116
2,5,81
2,5,125
2,5,115
2,5,35
2,5,151
2,5,140
2,5,131
2,5,122
2,5,142
2,5,125
2,5,119
2,5,115
2,5,125
2,5,115
2,5,119
2,5,122
2,5,127
2,5,127
2,5,124
2,5,50
2,5,137
2,5,121
2,5,148
2,5,87
2,5,152
2,5,144
2,5,149
2,5,156
2,5,77
2,5,90
2,5,130
2,5,101
2,5,103
2,5,97
2,5,151
2,5,145
2,5,115
2,5,152
2,5,126
2,5,106
2,5,148
2,5,124
2,5,144
2,5,89
2,5,122
2,5,114
2,5,78
2,5,113
2,5,74
2,5,134
2,5,117
2,5,42
2,5,132
2,5,147
2,5,110
2,5,137
2,5,123
2,5,143
2,6,148
2,6,245
2,6,246
2,6,247
2,6,146
2,6,288
2,6,263
2,6,149
2,6,226
2,6,282
2,6,286
2,6,150
2,6,209
2,6,269
2,6,169
2,6,195
2,6,214
2,6,249
2,6,248
2,6,160
2,6,291
2,6,186
2,6,207
2,6,210
2,6,259
2,6,154
2,6,245
2,6,303
2,6,276
2,6,271
2,6,105
2,6,266
2,6,286
2,6,242
2,6,165
2,6,299
2,6,263
2,6,155
2,6,263
2,6,276
2,6,238
2,6,285
2,6,255
2,6,227
2,6,257
2,6,254
2,6,243
2,6,240
2,6,219
2,6,215
2,6,240
2,6,283
2,6,244
2,6,222
2,6,249
2,6,70
2,6,242
2,6,292
2,6,241
2,6,263
2,6,138
2,6,227
2,6,74
2,6,67
2,6,215
2,6,284
2,6,247
2,6,255
2,6,212
2,6,275
2,6,236
2,6,228
2,6,286
2,6,226
2,6,213
2,6,183
2,6,204
2,6,146
2,6,138
2,6,273
2,6,251
2,6,306
2,6,261
2,6,244
2,6,239
2,6,165
2,6,247
2,6,192
2,6,277
2,6,107
2,6,263
2,6,247
2,6,193
2,6,199
2,6,240
2,6,160
2,6,204
2,6,289
2,6,49
2,6,152
2,7,301
2,7,193
2,7,311
2,7,326
2,7,379
2,7,338
2,7,340
2,7,373
2,7,138
2,7,147
2,7,350
2,7,70
2,7,359
2,7,358
2,7,454
2,7,331
2,7,245
2,7,385
2,7,221
2,7,384
2,7,344
2,7,430
2,7,162
2,7,80
2,7,296
2,7,289
2,7,394
2,7,155
2,7,433
2,7,380
2,7,374
2,7,323
2,7,179
2,7,312
2,7,408
2,7,106
2,7,309
2,7,358
2,7,379
2,7,263
2,7,399
2,7,426
2,7,364
2,7,356
2,7,358
2,7,347
2,7,362
2,7,352
2,7,331
2,7,427
2,7,325
2,7,347
2,7,404
2,7,375
2,7,400
2,7,428
2,7,331
2,7,294
2,7,420
2,7,362
2,7,388
2,7,337
2,7,273
2,7,296
2,7,353
2,7,368
2,7,288
2,7,377
2,7,255
2,7,155
2,7,333
2,7,207
2,7,145
2,7,292
2,7,260
2,7,372
2,7,408
2,7,377
2,7,164
2,7,316
2,7,325
2,7,396
2,7,342
2,7,376
2,7,403
2,7,249
2,7,173
2,7,161
2,7,251
2,7,277
2,7,362
2,7,347
2,7,442
2,7,337
2,7,332
2,7,158
2,7,431
2,7,253
2,7,348
2,7,444
2,8,479
2,8,516
2,8,421
2,8,427
2,8,687
2,8,549
2,8,497
2,8,456
2,8,643
2,8,528
2,8,427
2,8,495
2,8,409
2,8,200
2,8,570
2,8,471
2,8,497
2,8,558
2,8,731
2,8,615
2,8,618
2,8,675
2,8,556
2,8,426
2,8,592
2,8,590
2,8,373
2,8,595
2,8,561
2,8,571
2,8,306
2,8,387
2,8,464
2,8,517
2,8,545
2,8,536
2,8,591
2,8,608
2,8,548
2,8,504
2,8,341
2,8,311
2,8,692
2,8,564
2,8,532
2,8,522
2,8,351
2,8,337
2,8,490
2,8,606
2,8,510
2,8,171
2,8,508
2,8,587
2,8,665
2,8,539
2,8,491
2,8,500
2,8,570
2,8,425
2,8,577
2,8,566
2,8,156
2,8,556
2,8,665
2,8,346
2,8,542
2,8,655
2,8,571
2,8,609
2,8,661
2,8,588
2,8,441
2,8,520
2,8,424
2,8,490
2,8,157
2,8,532
2,8,660
2,8,407
2,8,190
2,8,542
2,8,586
2,8,517
2,8,452
2,8,324
2,8,537
2,8,398
2,8,578
2,8,181
2,8,523
2,8,614
2,8,588
2,8,421
2,8,518
2,8,212
2,8,581
2,8,594
2,8,565
2,8,586
2,9,660
2,9,601
2,9,905
2,9,760
2,9,462
2,9,666
2,9,707
2,9,663
2,9,698
2,9,795
2,9,908
2,9,704
2,9,830
2,9,184
2,9,920
2,9,796
2,9,689
2,9,765
2,9,315
2,9,643
2,9,706
2,9,419
2,9,647
2,9,651
2,9,562
2,9,256
2,9,678
2,9,889
2,9,791
2,9,744
2,9,585
2,9,643
2,9,767
2,9,799
2,9,603
2,9,657
2,9,720
2,9,291
2,9,342
2,9,755
2,9,708
2,9,258
2,9,319
2,9,675
2,9,489
2,9,537
2,9,826
2,9,268
2,9,311
2,9,225
2,9,741
2,9,848
2,9,877
2,9,735
2,9,717
2,9,455
2,9,813
2,9,513
2,9,856
2,9,388
2,9,707
2,9,600
2,9,836
2,9,677
2,9,689
2,9,429
2,9,705
2,9,664
2,9,562
2,9,450
2,9,848
2,9,751
2,9,253
2,9,559
2,9,828
2,9,831
2,9,834
2,9,699
2,9,617
2,9,341
2,9,573
2,9,216
2,9,852
2,9,787
2,9,713
2,9,862
2,9,445
2,9,904
2,9,593
2,9,803
2,9,693
2,9,517
2,9,639
2,9,484
2,9,261
2,9,647
2,9,850
2,9,573
2,9,368
2,9,626
2,10,952
2,10,1129
2,10,1003
2,10,1110
2,10,318
2,10,846
2,10,556
2,10,434
2,10,1101
2,10,672
2,10,1069
2,10,1136
2,10,953
2,10,762
2,10,983
2,10,1301
2,10,970
2,10,747
2,10,585
2,10,1190
2,10,1161
2,10,1100
2,10,929
2,10,836
2,10,1103
2,10,816
2,10,241
2,10,1013
2,10,1178
2,10,1295
2,10,927
2,10,1186
2,10,1254
2,10,1094
2,10,411
2,10,1050
2,10,836
2,10,1038
2,10,618
2,10,1065
2,10,1130
2,10,1188
2,10,346
2,10,904
2,10,1259
2,10,1055
2,10,163
2,10,436
2,10,529
2,10,1216
2,10,573
2,10,1038
2,10,1190
2,10,885
2,10,879
2,10,1114
2,10,1241
2,10,891
2,10,501
2,10,1157
2,10,1052
2,10,139
2,10,847
2,10,1150
2,10,769
2,10,1093
2,10,811
2,10,940
2,10,1092
2,10,737
2,10,932
2,10,1045
2,10,1132
2,10,645
2,10,271
2,10,1094
2,10,97
2,10,1147
2,10,788
2,10,913
2,10,684
2,10,910
2,10,1341
2,10,683
2,10,694
2,10,1070
2,10,1051
2,10,1036
2,10,1113
2,10,724
2,10,570
2,10,779
2,10,1144
2,10,1036
2,10,1231
2,10,1072
2,10,939
2,10,1092
2,10,937
2,10,904
2,11,903
2,11,498
2,11,1074
2,11,1044
2,11,1450
2,11,381
2,11,873
2,11,1291
2,11,1505
2,11,1247
2,11,755
2,11,738
2,11,1417
2,11,1172
2,11,976
2,11,1126
2,11,1167
2,11,641
2,11,476
2,11,1223
2,11,1389
2,11,1195
2,11,831
2,11,1385
2,11,1320
2,11,828
2,11,1371
2,11,707
2,11,1468
2,11,1361
2,11,1457
2,11,1152
2,11,1337
2,11,1262
2,11,1175
2,11,1198
2,11,860
2,11,1298
2,11,1286
2,11,1063
2,11,1029
2,11,333
2,11,1325
2,11,1198
2,11,1458
2,11,803
2,11,995
2,11,748
2,11,752
2,11,1003
2,11,1470
2,11,971
2,11,1332
2,11,1519
2,11,1102
2,11,257
2,11,1412
2,11,771
2,11,1564
2,11,1318
2,11,1351
2,11,1307
2,11,1247
2,11,1359
2,11,1431
2,11,781
2,11,945
2,11,1360
2,11,309
2,11,1130
2,11,1118
2,11,1564
2,11,1391
2,11,1297
2,11,1321
2,11,693
2,11,1105
2,11,1398
2,11,1247
2,11,984
2,11,1418
2,11,1153
2,11,1104
2,11,913
2,11,1291
2,11,1192
2,11,1303
2,11,1491
2,11,1407
2,11,1131
2,11,1481
2,11,1571
2,11,1188
2,11,742
2,11,676
2,11,1038
2,11,994
2,11,1146
2,11,387
2,11,1123
2,12,1253
2,12,1877
2,12,402
2,12,1683
2,12,1050
2,12,1333
2,12,1426
2,12,960
2,12,1927
2,12,553
2,12,2222
2,12,1361
2,12,1203
2,12,1215
2,12,1729
2,12,1400
2,12,1890
2,12,2041
2,12,1962
2,12,1194
2,12,589
2,12,1523
2,12,371
2,12,976
2,12,1196
2,12,1755
2,12,1744
2,12,1289
2,12,1940
2,12,1316
2,12,2081
2,12,1561
2,12,2164
2,12,928
2,12,1224
2,12,484
2,12,1937
2,12,1538
2,12,1535
2,12,971
2,12,2030
2,12,1901
2,12,1681
2,12,1782
2,12,1420
2,12,1291
2,12,1589
2,12,1458
2,12,1571
2,12,414
2,12,433
2,12,1138
2,12,543
2,12,1641
2,12,1767
2,12,1449
2,12,1884
2,12,1749
2,12,880
2,12,731
2,12,514
2,12,919
2,12,1508
2,12,1722
2,12,1257
2,12,1447
2,12,1831
2,12,1999
2,12,1479
2,12,1078
2,12,1185
2,12,1089
2,12,1714
2,12,1688
2,12,1781
2,12,1753
2,12,2147
2,12,1141
2,12,1307
2,12,1480
2,12,868
2,12,577
2,12,969
2,12,1535
2,12,1345
2,12,1985
2,12,1832
2,12,1659
2,12,741
2,12,1553
2,12,1272
2,12,1452
2,12,1634
2,12,1566
2,12,611
2,12,1640
2,12,1590
2,12,1557
2,12,1159
2,12,1431
2,13,2357
2,13,1867
2,13,1251
2,13,1901
2,13,1706
2,13,1441
2,13,2178
2,13,1021
2,13,2051
2,13,1967
2,13,1158
2,13,2314
2,13,2290
2,13,1890
2,13,2212
2,13,2457
2,13,1475
2,13,1567
2,13,1002
2,13,499
2,13,2163
2,13,1822
2,13,2095
2,13,1381
2,13,1594
2,13,2422
2,13,1462
2,13,1861
2,13,2280
2,13,1879
2,13,2255
2,13,795
2,13,1820
2,13,1945
2,13,1989
2,13,2391
2,13,806
2,13,1924
2,13,1704
2,13,654
2,13,717
2,13,937
2,13,2365
2,13,2367
2,13,1854
2,13,2341
2,13,1756
2,13,1900
2,13,2278
2,13,1600
2,13,1501
2,13,2250
2,13,1071
2,13,575
2,13,2118
2,13,437
2,13,1502
2,13,1991
2,13,2116
2,13,2305
2,13,1645
2,13,1943
2,13,2452
2,13,1727
2,13,1927
2,13,1430
2,13,2225
2,13,1536
2,13,1918
2,13,2216
2,13,1226
2,13,2674
2,13,1236
2,13,2276
2,13,1714
2,13,2271
2,13,1866
2,13,955
2,13,1141
2,13,2062
2,13,2257
2,13,2401
2,13,1620
2,13,2684
2,13,2038
2,13,1655
2,13,2437
2,13,1933
2,13,1060
2,13,1267
2,13,773
2,13,2344
2,13,1623
2,13,2049
2,13,2018
2,13,1563
2,13,1122
2,13,2014
2,13,1022
2,13,968
2,14,1680
2,14,2360
2,14,2597
2,14,2901
2,14,986
2,14,2439
2,14,2948
2,14,1994
2,14,2382
2,14,2227
2,14,2565
2,14,2609
2,14,2736
2,14,3320
2,14,865
2,14,1821
2,14,2742
2,14,3134
2,14,2305
2,14,735
2,14,1817
2,14,2206
2,14,2826
2,14,2596
2,14,3066
2,14,2152
2,14,3000
2,14,2616
2,14,1877
2,14,727
2,14,2314
2,14,1283
2,14,3378
2,14,2645
2,14,2268
2,14,2485
2,14,2921
2,14,1876
2,14,1053
2,14,2377
2,14,3224
2,14,2285
2,14,2939
2,14,3176
2,14,2582
2,14,850
2,14,792
2,14,2411
2,14,1171
2,14,1873
2,14,1969
2,14,1918
2,14,3015
2,14,2712
2,14,2654
2,14,2578
2,14,2635
2,14,2106
2,14,1698
2,14,979
2,14,935
2,14,1314
2,14,1298
2,14,2478
2,14,2767
2,14,2050
2,14,2469
2,14,1729
2,14,1243
2,14,2923
2,14,2627
2,14,2336
2,14,570
2,14,2580
2,14,2504
2,14,2466
2,14,3314
2,14,2368
2,14,759
2,14,872
2,14,2841
2,14,888
2,14,2774
2,14,1629
2,14,2405
2,14,2522
2,14,1850
2,14,858
2,14,1586
2,14,2369
2,14,2301
2,14,1316
2,14,2247
2,14,1587
2,14,2846
2,14,1332
2,14,749
2,14,3002
2,14,1263
2,14,2629
2,15,2996
2,15,3160
2,15,3416
2,15,3312
2,15,3489
2,15,2955
2,15,1052
2,15,1271
2,15,3822
2,15,852
2,15,2865
2,15,2451
2,15,4000
2,15,3244
2,15,2973
2,15,3135
2,15,1261
2,15,805
2,15,1396
2,15,1997
2,15,3295
2,15,2262
2,15,3256
2,15,1152
2,15,2396
2,15,2623
2,15,2625
2,15,2874
2,15,1268
2,15,3370
2,15,3757
2,15,1134
2,15,2697
2,15,2912
2,15,1825
2,15,2480
2,15,2979
2,15,3384
2,15,3076
2,15,3561
2,15,1894
2,15,756
2,15,3577
2,15,3362
2,15,2628
2,15,971
2,15,2062
2,15,3379
2,15,2854
2,15,1291
2,15,3657
2,15,3347
2,15,1881
2,15,2871
2,15,2642
2,15,3357
2,15,1134
2,15,2573
2,15,3669
2,15,3270
2,15,3109
2,15,2079
2,15,3224
2,15,2280
2,15,3504
2,15,1831
2,15,2365
2,15,3379
2,15,2164
2,15,3896
2,15,3766
2,15,3207
2,15,2714
2,15,1906
2,15,2686
2,15,3043
2,15,1157
2,15,891
2,15,3756
2,15,2951
2,15,2611
2,15,1934
2,15,3043
2,15,1067
2,15,3624
2,15,2138
2,15,1906
2,15,3549
2,15,3693
2,15,2745
2,15,946
2,15,998
2,15,2766
2,15,2966
2,15,1121
2,15,2895
2,15,2950
2,15,3213
2,15,1812
2,15,2341
2,16,3507
2,16,4432
2,16,3027
2,16,3629
2,16,3566
2,16,4179
2,16,3909
2,16,4123
2,16,4472
2,16,3177
2,16,3207
2,16,3564
2,16,3239
2,16,3450
2,16,1296
2,16,3081
2,16,3455
2,16,2163
2,16,3439
2,16,1348
2,16,3685
2,16,4117
2,16,2839
2,16,3742
2,16,4079
2,16,2209
2,16,3646
2,16,3988
2,16,3871
2,16,799
2,16,4011
2,16,3716
2,16,4295
2,16,3929
2,16,3384
2,16,2590
2,16,2599
2,16,3955
2,16,4043
2,16,2857
2,16,2604
2,16,4445
2,16,3417
2,16,4663
2,16,4592
2,16,3941
2,16,4005
2,16,2249
2,16,2694
2,16,1920
2,16,747
2,16,3592
2,16,2664
2,16,1321
2,16,3694
2,16,2990
2,16,4067
2,16,4344
2,16,2429
2,16,983
2,16,3736
2,16,3626
2,16,3127
2,16,3989
2,16,924
2,16,1783
2,16,3557
2,16,3644
2,16,2680
2,16,2152
2,16,2808
2,16,4330
2,16,5116
2,16,4564
2,16,4342
2,16,3349
2,16,3804
2,16,4462
2,16,4212
2,16,902
2,16,4283
2,16,1261
2,16,2549
2,16,4190
2,16,1787
2,16,1798
2,16,2656
2,16,4170
2,16,4205
2,16,3680
2,16,3854
2,16,3793
2,16,3388
2,16,783
2,16,4199
2,16,3457
2,16,3687
2,16,3696
2,16,1705
2,16,3617
2,17,3616
2,17,1735
2,17,3503
2,17,4704
2,17,3254
2,17,2586
2,17,1737
2,17,3441
2,17,3839
2,17,3792
2,17,2002
2,17,3098
2,17,4687
2,17,1051
2,17,1169
2,17,3356
2,17,1524
2,17,4707
2,17,2577
2,17,4896
2,17,4060
2,17,4636
2,17,4682
2,17,2594
2,17,5516
2,17,3769
2,17,1736
2,17,4569
2,17,3370
2,17,3574
2,17,1665
2,17,1404
2,17,4650
2,17,2928
2,17,4860
2,17,4747
2,17,1387
2,17,4638
2,17,2529
2,17,3461
2,17,1638
2,17,2650
2,17,3945
2,17,4304
2,17,4524
2,17,4633
2,17,5025
2,17,3221
2,17,4189
2,17,3266
2,17,2536
2,17,4265
2,17,4584
2,17,1330
2,17,3126
2,17,1497
2,17,3889
2,17,4502
2,17,2465
2,17,3818
2,17,3780
2,17,3747
2,17,5237
2,17,4828
2,17,3601
2,17,3701
2,17,4038
2,17,5616
2,17,4241
2,17,5116
2,17,4565
2,17,3778
2,17,4830
2,17,5649
2,17,4252
2,17,2791
2,17,3775
2,17,5188
2,17,1160
2,17,3471
2,17,1642
2,17,4986
2,17,3614
2,17,3514
2,17,1480
2,17,3009
2,17,2776
2,17,4617
2,17,4512
2,17,4202
2,17,3311
2,17,1214
2,17,5441
2,17,4389
2,17,3430
2,17,3963
2,17,3853
2,17,4874
2,17,5837
2,17,4117
2,18,4464
2,18,2502
2,18,4814
2,18,1535
2,18,1499
2,18,2821
2,18,3128
2,18,5205
2,18,3883
2,18,3839
2,18,6258
2,18,6278
2,18,4766
2,18,3355
2,18,5936
2,18,3990
2,18,5480
2,18,6304
2,18,1465
2,18,4215
2,18,4987
2,18,5686
2,18,3219
2,18,4447
2,18,4853
2,18,5281
2,18,3463
2,18,946
2,18,2597
2,18,1932
2,18,4199
2,18,6256
2,18,5300
2,18,1759
2,18,2841
2,18,4576
2,18,4668
2,18,4097
2,18,5610
2,18,3899
2,18,6276
2,18,6656
2,18,6201
2,18,4544
2,18,4038
2,18,1781
2,18,5828
2,18,1922
2,18,1683
2,18,4964
2,18,4123
2,18,3831
2,18,5484
2,18,1451
2,18,3459
2,18,2151
2,18,5072
2,18,4183
2,18,2503
2,18,1890
2,18,3983
2,18,4475
2,18,4475
2,18,5319
2,18,940
2,18,6397
2,18,1614
2,18,4663
2,18,3755
2,18,3306
2,18,1633
2,18,2906
2,18,5125
2,18,2138
2,18,4908
2,18,3726
2,18,952
2,18,5063
2,18,1315
2,18,2787
2,18,3954
2,18,4741
2,18,3539
2,18,2981
2,18,792
2,18,6510
2,18,5573
2,18,5332
2,18,3224
2,18,2447
2,18,4418
2,18,4657
2,18,5713
2,18,5304
2,18,4102
2,18,1855
2,18,5959
2,18,4718
2,18,3207
2,18,4980
2,19,5382
2,19,7450
2,19,2014
2,19,7489
2,19,5870
2,19,6174
2,19,4210
2,19,2296
2,19,5373
2,19,5643
2,19,7007
2,19,6612
2,19,2425
2,19,2964
2,19,4260
2,19,3178
2,19,6335
2,19,4042
2,19,6191
2,19,6327
2,19,4296
2,19,6678
2,19,5724
2,19,6197
2,19,6060
2,19,6041
2,19,1679
2,19,5423
2,19,5483
2,19,4791
2,19,3562
2,19,5949
2,19,2470
2,19,6473
2,19,7032
2,19,4185
2,19,7580
2,19,3404
2,19,3575
2,19,3725
2,19,1968
2,19,5208
2,19,4431
2,19,3044
2,19,6316
2,19,4513
2,19,6067
2,19,1989
2,19,5935
2,19,1954
2,19,5874
2,19,1169
2,19,3418
2,19,5509
2,19,3936
2,19,5857
2,19,1927
2,19,7126
2,19,7112
2,19,4150
2,19,5318
2,19,1952
2,19,6886
2,19,5718
2,19,1739
2,19,5077
2,19,3504
2,19,5079
2,19,6317
2,19,1473
2,19,5922
2,19,5892
2,19,4268
2,19,4438
2,19,6676
2,19,1533
2,19,5907
2,19,5110
2,19,2677
2,19,5140
2,19,3998
2,19,6234
2,19,5630
2,19,3973
2,19,6592
2,19,6565
2,19,3803
2,19,5372
2,19,6881
2,19,4535
2,19,1351
2,19,4681
2,19,4433
2,19,4633
2,19,3057
2,19,6105
2,19,5736
2,19,1382
2,19,5815
2,19,958
2,20,6998
2,20,3233
2,20,3225
2,20,6398
2,20,5497
2,20,2054
2,20,4550
2,20,3635
2,20,1866
2,20,1663
2,20,7444
2,20,5669
2,20,8928
2,20,7319
2,20,1004
2,20,6584
2,20,6528
2,20,3574
2,20,4278
2,20,5847
2,20,7655
2,20,5847
2,20,3793
2,20,5559
2,20,3826
2,20,4201
2,20,6569
2,20,1909
2,20,6769
2,20,4134
2,20,2631
2,20,6113
2,20,2052
2,20,8099
2,20,8195
2,20,2900
2,20,6456
2,20,4459
2,20,8164
2,20,2412
2,20,6906
2,20,7584
2,20,1307
2,20,5905
2,20,8256
2,20,8331
2,20,5788
2,20,3969
2,20,3216
2,20,5354
2,20,3276
2,20,4490
2,20,4907
2,20,2964
2,20,7803
2,20,5733
2,20,2391
2,20,3226
2,20,5134
2,20,5520
2,20,5740
2,20,5592
2,20,5485
2,20,2958
2,20,6094
2,20,2687
2,20,7617
2,20,3117
2,20,7626
2,20,7553
2,20,7081
2,20,6340
2,20,6332
2,20,6769
2,20,2375
2,20,6441
2,20,7381
2,20,6720
2,20,4813
2,20,8547
2,20,7437
2,20,6943
2,20,4440
2,20,7195
2,20,6055
2,20,2049
2,20,2069
2,20,5497
2,20,5455
2,20,1895
2,20,6025
2,20,6132
2,20,1404
2,20,3169
2,20,3174
2,20,6161
2,20,3625
2,20,3177
2,20,2246
2,20,1698
3,1,2
3,1,3
3,1,3
3,1,3
3,1,3
3,1,3
3,1,2
3,1,2
3,1,3
3,1,3
3,1,3
3,1,2
3,1,2
3,1,3
3,1,2
3,1,3
3,1,2
3,1,3
3,1,3
3,1,3
3,1,3
3,1,3
3,1,2
3,1,3
3,1,3
3,1,3
3,1,3
3,1,3
3,1,3
3,1,2
3,1,3
3,1,3
3,1,2
3,1,2
3,1,2
3,1,2
3,1,3
3,1,3
3,1,3
3,1,2
3,1,2
3,1,2
3,1,3
3,1,2
3,1,3
3,1,2
3,1,3
3,1,2
3,1,2
3,1,3
3,1,3
3,1,2
3,1,3
3,1,3
3,1,3
3,1,3
3,1,3
3,1,2
3,1,2
3,1,3
3,1,2
3,1,2
3,1,2
3,1,2
3,1,2
3,1,3
3,1,3
3,1,3
3,1,2
3,1,2
3,1,2
3,1,2
3,1,3
3,1,3
3,1,2
3,1,3
3,1,2
3,1,2
3,1,2
3,1,2
3,1,3
3,1,2
3,1,2
3,1,2
3,1,2
3,1,3
3,1,2
3,1,2
3,1,3
3,1,3
3,1,2
3,1,3
3,1,3
3,1,2
3,1,3
3,1,3
3,1,2
3,1,2
3,1,2
3,1,2
3,2,22
3,2,31
3,2,30
3,2,30
3,2,28
3,2,23
3,2,18
3,2,27
3,2,14
3,2,29
3,2,30
3,2,20
3,2,21
3,2,13
3,2,21
3,2,27
3,2,29
3,2,18
3,2,31
3,2,26
3,2,12
3,2,22
3,2,13
3,2,13
3,2,14
3,2,23
3,2,25
3,2,25
3,2,20
3,2,23
3,2,16
3,2,19
3,2,16
3,2,25
3,2,24
3,2,14
3,2,30
3,2,20
3,2,23
3,2,24
3,2,25
3,2,27
3,2,26
3,2,28
3,2,20
3,2,16
3,2,25
3,2,23
3,2,23
3,2,20
3,2,27
3,2,18
3,2,16
3,2,18
3,2,24
3,2,26
3,2,21
3,2,20
3,2,17
3,2,20
3,2,32
3,2,18
3,2,21
3,2,26
3,2,27
3,2,24
3,2,33
3,2,17
3,2,30
3,2,31
3,2,25
3,2,24
3,2,28
3,2,29
3,2,28
3,2,23
3,2,25
3,2,27
3,2,28
3,2,24
3,2,28
3,2,27
3,2,22
3,2,13
3,2,27
3,2,31
3,2,28
3,2,23
3,2,13
3,2,16
3,2,27
3,2,21
3,2,14
3,2,26
3,2,21
3,2,34
3,2,25
3,2,21
3,2,15
3,2,16
3,3,58
3,3,40
3,3,50
3,3,39
3,3,53
3,3,46
3,3,48
3,3,52
3,3,57
3,3,45
3,3,53
3,3,44
3,3,40
3,3,36
3,3,36
3,3,40
3,3,50
3,3,52
3,3,45
3,3,38
3,3,49
3,3,45
3,3,53
3,3,50
3,3,55
3,3,34
3,3,38
3,3,48
3,3,49
3,3,42
3,3,46
3,3,37
3,3,43
3,3,53
3,3,50
3,3,55
3,3,31
3,3,39
3,3,25
3,3,38
3,3,45
3,3,38
3,3,39
3,3,51
3,3,44
3,3,46
3,3,44
3,3,38
3,3,46
3,3,27
3,3,42
3,3,37
3,3,53
3,3,52
3,3,52
3,3,47
3,3,46
3,3,48
3,3,48
3,3,47
3,3,49
3,3,34
3,3,42
3,3,49
3,3,48
3,3,48
3,3,45
3,3,41
3,3,32
3,3,54
3,3,48
3,3,42
3,3,48
3,3,51
3,3,50
3,3,54
3,3,53
3,3,48
3,3,50
3,3,38
3,3,46
3,3,44
3,3,53
3,3,32
3,3,29
3,3,47
3,3,43
3,3,49
3,3,49
3,3,48
3,3,49
3,3,31
3,3,38
3,3,49
3,3,45
3,3,51
3,3,45
3,3,50
3,3,51
3,3,46
3,4,55
3,4,142
3,4,68
3,4,132
3,4,135
3,4,107
3,4,71
3,4,116
3,4,77
3,4,45
3,4,88
3,4,87
3,4,124
3,4,128
3,4,58
3,4,108
3,4,135
3,4,121
3,4,85
3,4,115
3,4,102
3,4,63
3,4,122
3,4,120
3,4,135
3,4,81
3,4,105
3,4,134
3,4,109
3,4,119
3,4,74
3,4,72
3,4,62
3,4,88
3,4,77
3,4,121
3,4,64
3,4,115
3,4,111
3,4,118
3,4,130
3,4,102
3,4,40
3,4,135
3,4,56
3,4,96
3,4,55
3,4,55
3,4,125
3,4,119
3,4,63
3,4,132
3,4,128
3,4,117
3,4,73
3,4,120
3,4,70
3,4,147
3,4,103
3,4,42
3,4,135
3,4,113
3,4,76
3,4,62
3,4,112
3,4,105
3,4,92
3,4,127
3,4,63
3,4,81
3,4,110
3,4,76
3,4,109
3,4,45
3,4,105
3,4,121
3,4,120
3,4,109
3,4,57
3,4,131
3,4,72
3,4,119
3,4,134
3,4,69
3,4,104
3,4,135
3,4,77
3,4,87
3,4,125
3,4,142
3,4,77
3,4,137
3,4,116
3,4,57
3,4,126
3,4,124
3,4,68
3,4,136
3,4,116
3,4,146
3,5,183
3,5,198
3,5,216
3,5,198
3,5,235
3,5,77
3,5,204
3,5,191
3,5,185
3,5,219
3,5,186
3,5,236
3,5,199
3,5,192
3,5,199
3,5,167
3,5,137
3,5,204
3,5,203
3,5,133
3,5,176
3,5,192
3,5,92
3,5,76
3,5,245
3,5,214
3,5,110
3,5,189
3,5,161
3,5,193
3,5,151
3,5,83
3,5,195
3,5,87
3,5,136
3,5,141
3,5,214
3,5,132
3,5,72
3,5,225
3,5,93
3,5,239
3,5,118
3,5,241
3,5,103
3,5,134
3,5,132
3,5,185
3,5,266
3,5,131
3,5,160
3,5,207
3,5,232
3,5,127
3,5,162
3,5,220
3,5,226
3,5,239
3,5,209
3,5,249
3,5,256
3,5,189
3,5,251
3,5,206
3,5,141
3,5,89
3,5,219
3,5,230
3,5,227
3,5,202
3,5,195
3,5,271
3,5,193
3,5,250
3,5,214
3,5,219
3,5,230
3,5,112
3,5,204
3,5,231
3,5,154
3,5,214
3,5,180
3,5,165
3,5,222
3,5,212
3,5,257
3,5,213
3,5,235
3,5,246
3,5,70
3,5,219
3,5,233
3,5,117
3,5,237
3,5,213
3,5,223
3,5,219
3,5,196
3,5,164
3,6,104
3,6,424
3,6,366
3,6,151
3,6,383
3,6,346
3,6,536
3,6,362
3,6,331
3,6,348
3,6,364
3,6,367
3,6,250
3,6,402
3,6,211
3,6,414
3,6,432
3,6,258
3,6,347
3,6,413
3,6,189
3,6,321
3,6,488
3,6,435
3,6,403
